UnqID,wave,Year,Date,Hour,Count,Borough,Functional,Latitude,Longitude,Easting,Northing,rainfall
ML0601,2024,2024,20240618,8,72,Wandsworth,02 Inner,51.459721,-0.22379127,523496.7431,174912.671,0.0
ML0601,2024,2024,20240618,9,25,Wandsworth,02 Inner,51.459721,-0.22379127,523496.7431,174912.671,0.0
ML0601,2024,2024,20240618,10,29,Wandsworth,02 Inner,51.459721,-0.22379127,523496.7431,174912.671,0.0
ML0601,2024,2024,20240618,11,20,Wandsworth,02 Inner,51.459721,-0.22379127,523496.7431,174912.671,0.0
ML0601,2024,2024,20240618,12,13,Wandsworth,02 Inner,51.459721,-0.22379127,523496.7431,174912.671,0.0
ML0601,2024,2024,20240618,13,19,Wandsworth,02 Inner,51.459721,-0.22379127,523496.7431,174912.671,0.0
ML0601,2024,2024,20240618,14,16,Wandsworth,02 Inner,51.459721,-0.22379127,523496.7431,174912.671,0.0
ML0601,2024,2024,20240618,15,21,Wandsworth,02 Inner,51.459721,-0.22379127,523496.7431,174912.671,0.0
ML0601,2024,2024,20240618,16,42,Wandsworth,02 Inner,51.459721,-0.22379127,523496.7431,174912.671,0.0
ML0601,2024,2024,20240618,17,33,Wandsworth,02 Inner,51.459721,-0.22379127,523496.7431,174912.671,0.0
ML0601,2024,2024,20240618,18,44,Wandsworth,02 Inner,51.459721,-0.22379127,523496.7431,174912.671,0.0
ML0601,2024,2024,20240618,19,37,Wandsworth,02 Inner,51.459721,-0.22379127,523496.7431,174912.671,0.0
ML0601,2024,2024,20240618,20,18,Wandsworth,02 Inner,51.459721,-0.22379127,523496.7431,174912.671,0.0
ML0601,2024,2024,20240618,21,10,Wandsworth,02 Inner,51.459721,-0.22379127,523496.7431,174912.671,0.0
ML0602,2024,2024,20240423,6,11,Merton,03 Outer,51.417574,-0.17122049,527265.7089,170315.487,0.0
ML0602,2024,2024,20240423,7,13,Merton,03 Outer,51.417574,-0.17122049,527265.7089,170315.487,0.0
ML0602,2024,2024,20240423,8,32,Merton,03 Outer,51.417574,-0.17122049,527265.7089,170315.487,0.0
ML0602,2024,2024,20240423,9,6,Merton,03 Outer,51.417574,-0.17122049,527265.7089,170315.487,0.0
ML0602,2024,2024,20240423,10,7,Merton,03 Outer,51.417574,-0.17122049,527265.7089,170315.487,0.033854166666666664
ML0602,2024,2024,20240423,11,2,Merton,03 Outer,51.417574,-0.17122049,527265.7089,170315.487,0.057291666666666664
ML0602,2024,2024,20240423,12,5,Merton,03 Outer,51.417574,-0.17122049,527265.7089,170315.487,0.005208333333333333
ML0602,2024,2024,20240423,13,8,Merton,03 Outer,51.417574,-0.17122049,527265.7089,170315.487,0.0
ML0602,2024,2024,20240423,14,9,Merton,03 Outer,51.417574,-0.17122049,527265.7089,170315.487,0.06770833333333333
ML0602,2024,2024,20240423,15,13,Merton,03 Outer,51.417574,-0.17122049,527265.7089,170315.487,0.1875
ML0602,2024,2024,20240423,16,23,Merton,03 Outer,51.417574,-0.17122049,527265.7089,170315.487,0.0
ML0602,2024,2024,20240423,17,30,Merton,03 Outer,51.417574,-0.17122049,527265.7089,170315.487,0.0
ML0602,2024,2024,20240423,18,23,Merton,03 Outer,51.417574,-0.17122049,527265.7089,170315.487,0.0
ML0602,2024,2024,20240423,19,11,Merton,03 Outer,51.417574,-0.17122049,527265.7089,170315.487,0.0
ML0602,2024,2024,20240423,20,6,Merton,03 Outer,51.417574,-0.17122049,527265.7089,170315.487,0.0
ML0602,2024,2024,20240423,21,6,Merton,03 Outer,51.417574,-0.17122049,527265.7089,170315.487,0.0
ML0603,2024,2024,20240417,6,10,Merton,03 Outer,51.420397,-0.17926282,526698.7126,170615.2312,0.0
ML0603,2024,2024,20240417,7,33,Merton,03 Outer,51.420397,-0.17926282,526698.7126,170615.2312,0.0
ML0603,2024,2024,20240417,8,32,Merton,03 Outer,51.420397,-0.17926282,526698.7126,170615.2312,0.0
ML0603,2024,2024,20240417,9,10,Merton,03 Outer,51.420397,-0.17926282,526698.7126,170615.2312,0.0
ML0603,2024,2024,20240417,10,8,Merton,03 Outer,51.420397,-0.17926282,526698.7126,170615.2312,0.0
ML0603,2024,2024,20240417,11,7,Merton,03 Outer,51.420397,-0.17926282,526698.7126,170615.2312,0.0
ML0603,2024,2024,20240417,12,5,Merton,03 Outer,51.420397,-0.17926282,526698.7126,170615.2312,0.0
ML0603,2024,2024,20240417,13,8,Merton,03 Outer,51.420397,-0.17926282,526698.7126,170615.2312,0.0
ML0603,2024,2024,20240417,14,8,Merton,03 Outer,51.420397,-0.17926282,526698.7126,170615.2312,0.041666666666666664
ML0603,2024,2024,20240417,15,13,Merton,03 Outer,51.420397,-0.17926282,526698.7126,170615.2312,0.0026041666666666665
ML0603,2024,2024,20240417,16,16,Merton,03 Outer,51.420397,-0.17926282,526698.7126,170615.2312,0.0703125
ML0603,2024,2024,20240417,17,28,Merton,03 Outer,51.420397,-0.17926282,526698.7126,170615.2312,0.1796875
ML0603,2024,2024,20240417,18,16,Merton,03 Outer,51.420397,-0.17926282,526698.7126,170615.2312,0.07291666666666667
ML0603,2024,2024,20240417,19,8,Merton,03 Outer,51.420397,-0.17926282,526698.7126,170615.2312,0.078125
ML0603,2024,2024,20240417,20,3,Merton,03 Outer,51.420397,-0.17926282,526698.7126,170615.2312,0.0
ML0603,2024,2024,20240417,21,3,Merton,03 Outer,51.420397,-0.17926282,526698.7126,170615.2312,0.0
ML0604,2024,2024,20240521,6,34,Wandsworth,02 Inner,51.44967,-0.24123569,522311.4661,173765.7093,0.0
ML0604,2024,2024,20240521,7,83,Wandsworth,02 Inner,51.44967,-0.24123569,522311.4661,173765.7093,0.0
ML0604,2024,2024,20240521,8,61,Wandsworth,02 Inner,51.44967,-0.24123569,522311.4661,173765.7093,0.0
ML0604,2024,2024,20240521,9,39,Wandsworth,02 Inner,51.44967,-0.24123569,522311.4661,173765.7093,0.0
ML0604,2024,2024,20240521,10,37,Wandsworth,02 Inner,51.44967,-0.24123569,522311.4661,173765.7093,0.0
ML0604,2024,2024,20240521,11,26,Wandsworth,02 Inner,51.44967,-0.24123569,522311.4661,173765.7093,1.3723958333333333
ML0604,2024,2024,20240521,12,20,Wandsworth,02 Inner,51.44967,-0.24123569,522311.4661,173765.7093,0.6510416666666666
ML0604,2024,2024,20240521,13,20,Wandsworth,02 Inner,51.44967,-0.24123569,522311.4661,173765.7093,0.75
ML0604,2024,2024,20240521,14,18,Wandsworth,02 Inner,51.44967,-0.24123569,522311.4661,173765.7093,0.71875
ML0604,2024,2024,20240521,15,24,Wandsworth,02 Inner,51.44967,-0.24123569,522311.4661,173765.7093,1.6848958333333333
ML0604,2024,2024,20240521,16,23,Wandsworth,02 Inner,51.44967,-0.24123569,522311.4661,173765.7093,1.7682291666666667
ML0604,2024,2024,20240521,17,51,Wandsworth,02 Inner,51.44967,-0.24123569,522311.4661,173765.7093,1.4661458333333333
ML0604,2024,2024,20240521,18,28,Wandsworth,02 Inner,51.44967,-0.24123569,522311.4661,173765.7093,3.4947916666666665
ML0604,2024,2024,20240521,19,28,Wandsworth,02 Inner,51.44967,-0.24123569,522311.4661,173765.7093,3.0364583333333335
ML0604,2024,2024,20240521,20,16,Wandsworth,02 Inner,51.44967,-0.24123569,522311.4661,173765.7093,0.2994791666666667
ML0604,2024,2024,20240521,21,15,Wandsworth,02 Inner,51.44967,-0.24123569,522311.4661,173765.7093,0.0234375
ML0605,2024,2024,20240618,6,23,Wandsworth,02 Inner,51.441524,-0.17076762,527230.5685,172979.4444,0.0
ML0605,2024,2024,20240618,7,105,Wandsworth,02 Inner,51.441524,-0.17076762,527230.5685,172979.4444,0.0
ML0605,2024,2024,20240618,8,92,Wandsworth,02 Inner,51.441524,-0.17076762,527230.5685,172979.4444,0.0
ML0605,2024,2024,20240618,9,45,Wandsworth,02 Inner,51.441524,-0.17076762,527230.5685,172979.4444,0.0
ML0605,2024,2024,20240618,10,27,Wandsworth,02 Inner,51.441524,-0.17076762,527230.5685,172979.4444,0.0
ML0605,2024,2024,20240618,11,40,Wandsworth,02 Inner,51.441524,-0.17076762,527230.5685,172979.4444,0.0
ML0605,2024,2024,20240618,12,38,Wandsworth,02 Inner,51.441524,-0.17076762,527230.5685,172979.4444,0.0
ML0605,2024,2024,20240618,13,30,Wandsworth,02 Inner,51.441524,-0.17076762,527230.5685,172979.4444,0.0
ML0605,2024,2024,20240618,14,14,Wandsworth,02 Inner,51.441524,-0.17076762,527230.5685,172979.4444,0.0
ML0605,2024,2024,20240618,15,32,Wandsworth,02 Inner,51.441524,-0.17076762,527230.5685,172979.4444,0.0
ML0605,2024,2024,20240618,16,50,Wandsworth,02 Inner,51.441524,-0.17076762,527230.5685,172979.4444,0.0
ML0605,2024,2024,20240618,17,83,Wandsworth,02 Inner,51.441524,-0.17076762,527230.5685,172979.4444,0.0
ML0605,2024,2024,20240618,18,79,Wandsworth,02 Inner,51.441524,-0.17076762,527230.5685,172979.4444,0.0
ML0605,2024,2024,20240618,19,60,Wandsworth,02 Inner,51.441524,-0.17076762,527230.5685,172979.4444,0.0
ML0605,2024,2024,20240618,20,39,Wandsworth,02 Inner,51.441524,-0.17076762,527230.5685,172979.4444,0.0
ML0605,2024,2024,20240618,21,23,Wandsworth,02 Inner,51.441524,-0.17076762,527230.5685,172979.4444,0.0
ML0607,2024,2024,20240626,6,38,Wandsworth,02 Inner,51.467857,-0.21771631,523896.3235,175827.0593,0.0
ML0607,2024,2024,20240626,7,115,Wandsworth,02 Inner,51.467857,-0.21771631,523896.3235,175827.0593,0.0
ML0607,2024,2024,20240626,8,134,Wandsworth,02 Inner,51.467857,-0.21771631,523896.3235,175827.0593,0.0
ML0607,2024,2024,20240626,9,67,Wandsworth,02 Inner,51.467857,-0.21771631,523896.3235,175827.0593,0.0
ML0607,2024,2024,20240626,10,42,Wandsworth,02 Inner,51.467857,-0.21771631,523896.3235,175827.0593,0.0
ML0607,2024,2024,20240626,11,62,Wandsworth,02 Inner,51.467857,-0.21771631,523896.3235,175827.0593,0.0
ML0607,2024,2024,20240626,12,46,Wandsworth,02 Inner,51.467857,-0.21771631,523896.3235,175827.0593,0.0
ML0607,2024,2024,20240626,13,66,Wandsworth,02 Inner,51.467857,-0.21771631,523896.3235,175827.0593,0.0
ML0607,2024,2024,20240626,14,51,Wandsworth,02 Inner,51.467857,-0.21771631,523896.3235,175827.0593,0.0
ML0607,2024,2024,20240626,15,44,Wandsworth,02 Inner,51.467857,-0.21771631,523896.3235,175827.0593,0.0
ML0607,2024,2024,20240626,16,95,Wandsworth,02 Inner,51.467857,-0.21771631,523896.3235,175827.0593,0.0
ML0607,2024,2024,20240626,17,109,Wandsworth,02 Inner,51.467857,-0.21771631,523896.3235,175827.0593,0.0
ML0607,2024,2024,20240626,18,135,Wandsworth,02 Inner,51.467857,-0.21771631,523896.3235,175827.0593,0.0
ML0607,2024,2024,20240626,19,96,Wandsworth,02 Inner,51.467857,-0.21771631,523896.3235,175827.0593,0.0
ML0607,2024,2024,20240626,20,97,Wandsworth,02 Inner,51.467857,-0.21771631,523896.3235,175827.0593,0.0
ML0607,2024,2024,20240626,21,74,Wandsworth,02 Inner,51.467857,-0.21771631,523896.3235,175827.0593,0.0
ML0608,2024,2024,20240417,6,2,Richmond upon Thames,03 Outer,51.47595,-0.24267311,522141.3787,176685.3236,0.0
ML0608,2024,2024,20240417,7,9,Richmond upon Thames,03 Outer,51.47595,-0.24267311,522141.3787,176685.3236,0.03125
ML0608,2024,2024,20240417,8,16,Richmond upon Thames,03 Outer,51.47595,-0.24267311,522141.3787,176685.3236,0.0
ML0608,2024,2024,20240417,9,4,Richmond upon Thames,03 Outer,51.47595,-0.24267311,522141.3787,176685.3236,0.046875
ML0608,2024,2024,20240417,10,3,Richmond upon Thames,03 Outer,51.47595,-0.24267311,522141.3787,176685.3236,0.0026041666666666665
ML0608,2024,2024,20240417,11,10,Richmond upon Thames,03 Outer,51.47595,-0.24267311,522141.3787,176685.3236,0.0
ML0608,2024,2024,20240417,12,3,Richmond upon Thames,03 Outer,51.47595,-0.24267311,522141.3787,176685.3236,0.0
ML0608,2024,2024,20240417,13,12,Richmond upon Thames,03 Outer,51.47595,-0.24267311,522141.3787,176685.3236,0.0
ML0608,2024,2024,20240417,14,3,Richmond upon Thames,03 Outer,51.47595,-0.24267311,522141.3787,176685.3236,0.09375
ML0608,2024,2024,20240417,15,7,Richmond upon Thames,03 Outer,51.47595,-0.24267311,522141.3787,176685.3236,0.0625
ML0608,2024,2024,20240417,16,8,Richmond upon Thames,03 Outer,51.47595,-0.24267311,522141.3787,176685.3236,0.028645833333333332
ML0608,2024,2024,20240417,17,12,Richmond upon Thames,03 Outer,51.47595,-0.24267311,522141.3787,176685.3236,0.0234375
ML0608,2024,2024,20240417,18,9,Richmond upon Thames,03 Outer,51.47595,-0.24267311,522141.3787,176685.3236,0.2421875
ML0608,2024,2024,20240417,19,9,Richmond upon Thames,03 Outer,51.47595,-0.24267311,522141.3787,176685.3236,0.033854166666666664
ML0608,2024,2024,20240417,20,1,Richmond upon Thames,03 Outer,51.47595,-0.24267311,522141.3787,176685.3236,0.033854166666666664
ML0608,2024,2024,20240417,21,1,Richmond upon Thames,03 Outer,51.47595,-0.24267311,522141.3787,176685.3236,0.0
ML0609,2024,2024,20240430,6,14,Wandsworth,02 Inner,51.448436,-0.21909148,523853.4986,173665.7979,0.0
ML0609,2024,2024,20240430,7,37,Wandsworth,02 Inner,51.448436,-0.21909148,523853.4986,173665.7979,0.0
ML0609,2024,2024,20240430,8,27,Wandsworth,02 Inner,51.448436,-0.21909148,523853.4986,173665.7979,0.0
ML0609,2024,2024,20240430,9,21,Wandsworth,02 Inner,51.448436,-0.21909148,523853.4986,173665.7979,0.0
ML0609,2024,2024,20240430,10,12,Wandsworth,02 Inner,51.448436,-0.21909148,523853.4986,173665.7979,0.0
ML0609,2024,2024,20240430,11,18,Wandsworth,02 Inner,51.448436,-0.21909148,523853.4986,173665.7979,0.0
ML0609,2024,2024,20240430,12,20,Wandsworth,02 Inner,51.448436,-0.21909148,523853.4986,173665.7979,0.0
ML0609,2024,2024,20240430,13,10,Wandsworth,02 Inner,51.448436,-0.21909148,523853.4986,173665.7979,0.0
ML0609,2024,2024,20240430,14,12,Wandsworth,02 Inner,51.448436,-0.21909148,523853.4986,173665.7979,0.0
ML0609,2024,2024,20240430,15,33,Wandsworth,02 Inner,51.448436,-0.21909148,523853.4986,173665.7979,0.0
ML0609,2024,2024,20240430,16,24,Wandsworth,02 Inner,51.448436,-0.21909148,523853.4986,173665.7979,0.0
ML0609,2024,2024,20240430,17,35,Wandsworth,02 Inner,51.448436,-0.21909148,523853.4986,173665.7979,0.0
ML0609,2024,2024,20240430,18,48,Wandsworth,02 Inner,51.448436,-0.21909148,523853.4986,173665.7979,0.0
ML0609,2024,2024,20240430,19,33,Wandsworth,02 Inner,51.448436,-0.21909148,523853.4986,173665.7979,0.0
ML0609,2024,2024,20240430,20,13,Wandsworth,02 Inner,51.448436,-0.21909148,523853.4986,173665.7979,0.0
ML0609,2024,2024,20240430,21,8,Wandsworth,02 Inner,51.448436,-0.21909148,523853.4986,173665.7979,0.0
ML0610,2024,2024,20240418,10,54,Camden,02 Inner,51.552767,-0.15168204,528244.6533,185383.6137,0.0
ML0610,2024,2024,20240418,11,41,Camden,02 Inner,51.552767,-0.15168204,528244.6533,185383.6137,0.0
ML0610,2024,2024,20240418,13,12,Camden,02 Inner,51.552767,-0.15168204,528244.6533,185383.6137,0.0
ML0610,2024,2024,20240418,14,39,Camden,02 Inner,51.552767,-0.15168204,528244.6533,185383.6137,0.0
ML0610,2024,2024,20240418,15,44,Camden,02 Inner,51.552767,-0.15168204,528244.6533,185383.6137,0.0
ML0610,2024,2024,20240418,16,66,Camden,02 Inner,51.552767,-0.15168204,528244.6533,185383.6137,0.0
ML0610,2024,2024,20240418,17,75,Camden,02 Inner,51.552767,-0.15168204,528244.6533,185383.6137,0.0
ML0610,2024,2024,20240423,6,13,Camden,02 Inner,51.552767,-0.15168204,528244.6533,185383.6137,0.005208333333333333
ML0610,2024,2024,20240423,7,41,Camden,02 Inner,51.552767,-0.15168204,528244.6533,185383.6137,0.010416666666666666
ML0610,2024,2024,20240423,8,96,Camden,02 Inner,51.552767,-0.15168204,528244.6533,185383.6137,0.005208333333333333
ML0610,2024,2024,20240423,9,67,Camden,02 Inner,51.552767,-0.15168204,528244.6533,185383.6137,0.026041666666666668
ML0610,2024,2024,20240423,12,25,Camden,02 Inner,51.552767,-0.15168204,528244.6533,185383.6137,0.0625
ML0610,2024,2024,20240423,13,22,Camden,02 Inner,51.552767,-0.15168204,528244.6533,185383.6137,0.0
ML0610,2024,2024,20240425,18,104,Camden,02 Inner,51.552767,-0.15168204,528244.6533,185383.6137,0.03125
ML0610,2024,2024,20240425,19,54,Camden,02 Inner,51.552767,-0.15168204,528244.6533,185383.6137,0.0
ML0610,2024,2024,20240425,20,23,Camden,02 Inner,51.552767,-0.15168204,528244.6533,185383.6137,0.0026041666666666665
ML0610,2024,2024,20240425,21,34,Camden,02 Inner,51.552767,-0.15168204,528244.6533,185383.6137,0.0
ML0610,2024,2024,20240516,6,18,Camden,02 Inner,51.552767,-0.15168204,528244.6533,185383.6137,0.020833333333333332
ML0610,2024,2024,20240516,7,55,Camden,02 Inner,51.552767,-0.15168204,528244.6533,185383.6137,0.21875
ML0610,2024,2024,20240516,8,123,Camden,02 Inner,51.552767,-0.15168204,528244.6533,185383.6137,0.2604166666666667
ML0610,2024,2024,20240516,9,75,Camden,02 Inner,51.552767,-0.15168204,528244.6533,185383.6137,0.4453125
ML0610,2024,2024,20240516,10,41,Camden,02 Inner,51.552767,-0.15168204,528244.6533,185383.6137,0.53125
ML0610,2024,2024,20240516,11,30,Camden,02 Inner,51.552767,-0.15168204,528244.6533,185383.6137,0.1953125
ML0610,2024,2024,20240516,12,35,Camden,02 Inner,51.552767,-0.15168204,528244.6533,185383.6137,0.2838541666666667
ML0610,2024,2024,20240516,13,40,Camden,02 Inner,51.552767,-0.15168204,528244.6533,185383.6137,0.010416666666666666
ML0610,2024,2024,20240516,14,32,Camden,02 Inner,51.552767,-0.15168204,528244.6533,185383.6137,0.0026041666666666665
ML0610,2024,2024,20240516,15,63,Camden,02 Inner,51.552767,-0.15168204,528244.6533,185383.6137,0.0
ML0610,2024,2024,20240516,16,63,Camden,02 Inner,51.552767,-0.15168204,528244.6533,185383.6137,0.005208333333333333
ML0610,2024,2024,20240516,17,82,Camden,02 Inner,51.552767,-0.15168204,528244.6533,185383.6137,0.18229166666666666
ML0610,2024,2024,20240516,18,109,Camden,02 Inner,51.552767,-0.15168204,528244.6533,185383.6137,0.640625
ML0610,2024,2024,20240516,19,65,Camden,02 Inner,51.552767,-0.15168204,528244.6533,185383.6137,0.953125
ML0610,2024,2024,20240516,20,48,Camden,02 Inner,51.552767,-0.15168204,528244.6533,185383.6137,0.7265625
ML0610,2024,2024,20240516,21,34,Camden,02 Inner,51.552767,-0.15168204,528244.6533,185383.6137,0.059895833333333336
ML0611,2024,2024,20240425,6,3,Ealing,03 Outer,51.504788,-0.24986358,521565.2221,179880.549,0.0
ML0611,2024,2024,20240425,7,10,Ealing,03 Outer,51.504788,-0.24986358,521565.2221,179880.549,0.0
ML0611,2024,2024,20240425,8,25,Ealing,03 Outer,51.504788,-0.24986358,521565.2221,179880.549,0.0
ML0611,2024,2024,20240425,9,17,Ealing,03 Outer,51.504788,-0.24986358,521565.2221,179880.549,0.0
ML0611,2024,2024,20240425,10,5,Ealing,03 Outer,51.504788,-0.24986358,521565.2221,179880.549,0.0
ML0611,2024,2024,20240425,11,7,Ealing,03 Outer,51.504788,-0.24986358,521565.2221,179880.549,0.0
ML0611,2024,2024,20240425,12,11,Ealing,03 Outer,51.504788,-0.24986358,521565.2221,179880.549,0.0
ML0611,2024,2024,20240425,13,4,Ealing,03 Outer,51.504788,-0.24986358,521565.2221,179880.549,0.013020833333333334
ML0611,2024,2024,20240425,14,6,Ealing,03 Outer,51.504788,-0.24986358,521565.2221,179880.549,0.4192708333333333
ML0611,2024,2024,20240425,15,13,Ealing,03 Outer,51.504788,-0.24986358,521565.2221,179880.549,1.0989583333333333
ML0611,2024,2024,20240425,16,19,Ealing,03 Outer,51.504788,-0.24986358,521565.2221,179880.549,1.1197916666666667
ML0611,2024,2024,20240425,17,12,Ealing,03 Outer,51.504788,-0.24986358,521565.2221,179880.549,0.17447916666666666
ML0611,2024,2024,20240425,18,15,Ealing,03 Outer,51.504788,-0.24986358,521565.2221,179880.549,0.010416666666666666
ML0611,2024,2024,20240425,19,10,Ealing,03 Outer,51.504788,-0.24986358,521565.2221,179880.549,0.052083333333333336
ML0611,2024,2024,20240425,20,7,Ealing,03 Outer,51.504788,-0.24986358,521565.2221,179880.549,0.0026041666666666665
ML0611,2024,2024,20240425,21,2,Ealing,03 Outer,51.504788,-0.24986358,521565.2221,179880.549,0.0
ML0612,2024,2024,20240710,6,6,Camden,02 Inner,51.545978,-0.13410226,529482.2287,184659.8709,0.0
ML0612,2024,2024,20240710,7,22,Camden,02 Inner,51.545978,-0.13410226,529482.2287,184659.8709,0.0
ML0612,2024,2024,20240710,8,40,Camden,02 Inner,51.545978,-0.13410226,529482.2287,184659.8709,0.0
ML0612,2024,2024,20240710,9,42,Camden,02 Inner,51.545978,-0.13410226,529482.2287,184659.8709,0.0078125
ML0612,2024,2024,20240710,10,15,Camden,02 Inner,51.545978,-0.13410226,529482.2287,184659.8709,0.015625
ML0612,2024,2024,20240710,11,16,Camden,02 Inner,51.545978,-0.13410226,529482.2287,184659.8709,0.0
ML0612,2024,2024,20240710,12,14,Camden,02 Inner,51.545978,-0.13410226,529482.2287,184659.8709,0.0
ML0612,2024,2024,20240710,13,19,Camden,02 Inner,51.545978,-0.13410226,529482.2287,184659.8709,0.0
ML0612,2024,2024,20240710,14,22,Camden,02 Inner,51.545978,-0.13410226,529482.2287,184659.8709,0.0
ML0612,2024,2024,20240710,15,23,Camden,02 Inner,51.545978,-0.13410226,529482.2287,184659.8709,0.0
ML0612,2024,2024,20240710,16,22,Camden,02 Inner,51.545978,-0.13410226,529482.2287,184659.8709,0.0
ML0612,2024,2024,20240710,17,43,Camden,02 Inner,51.545978,-0.13410226,529482.2287,184659.8709,0.0
ML0612,2024,2024,20240710,18,33,Camden,02 Inner,51.545978,-0.13410226,529482.2287,184659.8709,0.0
ML0612,2024,2024,20240710,19,39,Camden,02 Inner,51.545978,-0.13410226,529482.2287,184659.8709,0.005208333333333333
ML0612,2024,2024,20240710,20,20,Camden,02 Inner,51.545978,-0.13410226,529482.2287,184659.8709,0.0
ML0612,2024,2024,20240710,21,14,Camden,02 Inner,51.545978,-0.13410226,529482.2287,184659.8709,0.0
ML0613,2024,2024,20240604,6,6,Camden,02 Inner,51.555962,-0.16446335,527349.0088,185716.3385,0.0
ML0613,2024,2024,20240604,7,29,Camden,02 Inner,51.555962,-0.16446335,527349.0088,185716.3385,0.0
ML0613,2024,2024,20240604,8,44,Camden,02 Inner,51.555962,-0.16446335,527349.0088,185716.3385,0.0
ML0613,2024,2024,20240604,9,14,Camden,02 Inner,51.555962,-0.16446335,527349.0088,185716.3385,0.0
ML0613,2024,2024,20240604,10,17,Camden,02 Inner,51.555962,-0.16446335,527349.0088,185716.3385,0.0
ML0613,2024,2024,20240604,11,15,Camden,02 Inner,51.555962,-0.16446335,527349.0088,185716.3385,0.0
ML0613,2024,2024,20240604,12,13,Camden,02 Inner,51.555962,-0.16446335,527349.0088,185716.3385,0.0
ML0613,2024,2024,20240604,13,11,Camden,02 Inner,51.555962,-0.16446335,527349.0088,185716.3385,0.015625
ML0613,2024,2024,20240604,14,6,Camden,02 Inner,51.555962,-0.16446335,527349.0088,185716.3385,0.2734375
ML0613,2024,2024,20240604,15,26,Camden,02 Inner,51.555962,-0.16446335,527349.0088,185716.3385,0.3463541666666667
ML0613,2024,2024,20240604,16,23,Camden,02 Inner,51.555962,-0.16446335,527349.0088,185716.3385,0.4557291666666667
ML0613,2024,2024,20240604,17,33,Camden,02 Inner,51.555962,-0.16446335,527349.0088,185716.3385,0.049479166666666664
ML0613,2024,2024,20240604,18,25,Camden,02 Inner,51.555962,-0.16446335,527349.0088,185716.3385,0.0859375
ML0613,2024,2024,20240604,19,13,Camden,02 Inner,51.555962,-0.16446335,527349.0088,185716.3385,0.0078125
ML0613,2024,2024,20240604,20,12,Camden,02 Inner,51.555962,-0.16446335,527349.0088,185716.3385,0.0
ML0613,2024,2024,20240604,21,4,Camden,02 Inner,51.555962,-0.16446335,527349.0088,185716.3385,0.3072916666666667
ML0614,2024,2024,20240618,6,4,Brent,03 Outer,51.53445,-0.19387781,525369.7406,183273.4878,0.0
ML0614,2024,2024,20240618,7,11,Brent,03 Outer,51.53445,-0.19387781,525369.7406,183273.4878,0.0
ML0614,2024,2024,20240618,8,21,Brent,03 Outer,51.53445,-0.19387781,525369.7406,183273.4878,0.0
ML0614,2024,2024,20240618,9,10,Brent,03 Outer,51.53445,-0.19387781,525369.7406,183273.4878,0.0
ML0614,2024,2024,20240618,10,2,Brent,03 Outer,51.53445,-0.19387781,525369.7406,183273.4878,0.0
ML0614,2024,2024,20240618,11,9,Brent,03 Outer,51.53445,-0.19387781,525369.7406,183273.4878,0.0
ML0614,2024,2024,20240618,12,9,Brent,03 Outer,51.53445,-0.19387781,525369.7406,183273.4878,0.0
ML0614,2024,2024,20240618,13,13,Brent,03 Outer,51.53445,-0.19387781,525369.7406,183273.4878,0.0
ML0614,2024,2024,20240618,14,12,Brent,03 Outer,51.53445,-0.19387781,525369.7406,183273.4878,0.0
ML0614,2024,2024,20240618,15,15,Brent,03 Outer,51.53445,-0.19387781,525369.7406,183273.4878,0.0
ML0614,2024,2024,20240618,16,19,Brent,03 Outer,51.53445,-0.19387781,525369.7406,183273.4878,0.0
ML0614,2024,2024,20240618,17,19,Brent,03 Outer,51.53445,-0.19387781,525369.7406,183273.4878,0.0
ML0614,2024,2024,20240618,18,12,Brent,03 Outer,51.53445,-0.19387781,525369.7406,183273.4878,0.0
ML0614,2024,2024,20240618,19,16,Brent,03 Outer,51.53445,-0.19387781,525369.7406,183273.4878,0.0
ML0614,2024,2024,20240618,20,24,Brent,03 Outer,51.53445,-0.19387781,525369.7406,183273.4878,0.0
ML0614,2024,2024,20240618,21,19,Brent,03 Outer,51.53445,-0.19387781,525369.7406,183273.4878,0.0
ML0615,2024,2024,20240501,6,7,Kensington & Chelsea,02 Inner,51.508489,-0.20441552,524709.5916,180368.8392,0.0
ML0615,2024,2024,20240501,7,29,Kensington & Chelsea,02 Inner,51.508489,-0.20441552,524709.5916,180368.8392,0.0
ML0615,2024,2024,20240501,8,72,Kensington & Chelsea,02 Inner,51.508489,-0.20441552,524709.5916,180368.8392,0.0
ML0615,2024,2024,20240501,9,36,Kensington & Chelsea,02 Inner,51.508489,-0.20441552,524709.5916,180368.8392,0.0
ML0615,2024,2024,20240501,10,18,Kensington & Chelsea,02 Inner,51.508489,-0.20441552,524709.5916,180368.8392,0.0
ML0615,2024,2024,20240501,11,24,Kensington & Chelsea,02 Inner,51.508489,-0.20441552,524709.5916,180368.8392,0.0
ML0615,2024,2024,20240501,12,18,Kensington & Chelsea,02 Inner,51.508489,-0.20441552,524709.5916,180368.8392,0.0
ML0615,2024,2024,20240501,13,22,Kensington & Chelsea,02 Inner,51.508489,-0.20441552,524709.5916,180368.8392,0.033854166666666664
ML0615,2024,2024,20240501,14,19,Kensington & Chelsea,02 Inner,51.508489,-0.20441552,524709.5916,180368.8392,0.0078125
ML0615,2024,2024,20240501,15,20,Kensington & Chelsea,02 Inner,51.508489,-0.20441552,524709.5916,180368.8392,0.0
