UnqID,wave,Year,Date,Hour,Count,Borough,Functional,Latitude,Longitude,Easting,Northing
ML0011,2018,2018,2018-06-06,7,286,Westminster,01 Central,51.504092,-0.12623169,530147.22,180015.05
ML0011,2018,2018,2018-06-06,8,688,Westminster,01 Central,51.504092,-0.12623169,530147.22,180015.05
ML0011,2018,2018,2018-06-06,9,378,Westminster,01 Central,51.504092,-0.12623169,530147.22,180015.05
ML0011,2018,2018,2018-06-08,20,64,Westminster,01 Central,51.504092,-0.12623169,530147.22,180015.05
ML0011,2018,2018,2018-06-08,21,78,Westminster,01 Central,51.504092,-0.12623169,530147.22,180015.05
ML0011,2018,2018,2018-06-11,10,105,Westminster,01 Central,51.504092,-0.12623169,530147.22,180015.05
ML0011,2018,2018,2018-06-11,11,68,Westminster,01 Central,51.504092,-0.12623169,530147.22,180015.05
ML0011,2018,2018,2018-06-11,12,66,Westminster,01 Central,51.504092,-0.12623169,530147.22,180015.05
ML0011,2018,2018,2018-06-11,13,91,Westminster,01 Central,51.504092,-0.12623169,530147.22,180015.05
ML0012,2018,2018,2018-05-04,6,71,Lambeth,01 Central,51.500776,-0.12022982,530573.64,179657.29
ML0012,2018,2018,2018-05-04,7,246,Lambeth,01 Central,51.500776,-0.12022982,530573.64,179657.29
ML0012,2018,2018,2018-05-04,8,428,Lambeth,01 Central,51.500776,-0.12022982,530573.64,179657.29
ML0012,2018,2018,2018-05-04,9,275,Lambeth,01 Central,51.500776,-0.12022982,530573.64,179657.29
ML0012,2018,2018,2018-05-04,10,131,Lambeth,01 Central,51.500776,-0.12022982,530573.64,179657.29
ML0012,2018,2018,2018-05-04,11,106,Lambeth,01 Central,51.500776,-0.12022982,530573.64,179657.29
ML0012,2018,2018,2018-05-04,12,23,Lambeth,01 Central,51.500776,-0.12022982,530573.64,179657.29
ML0012,2018,2018,2018-05-04,17,491,Lambeth,01 Central,51.500776,-0.12022982,530573.64,179657.29
ML0012,2018,2018,2018-05-04,18,349,Lambeth,01 Central,51.500776,-0.12022982,530573.64,179657.29
